date,AQI,PM2.5,PM10,NO2,SO2,CO,O3,Next_Day_AQI,temperature_2m,relative_humidity_2m,wind_speed_10m
2023-11-19,159,87.45,171.72,131.97,181.26,1.67,151.05,115.0,27.15366692,63.512876,8.370211567
2023-11-20,115,63.25,124.2,95.45,131.1,1.21,109.25,132.0,27.13491692,61.05738917,8.537743358
2023-11-21,132,72.6,142.56,109.56,150.48,1.39,125.4,123.0,27.20991692,59.10754154,9.847903854
2023-11-22,123,67.65,132.84,102.09,140.22,1.29,116.85,137.0,26.72866679,63.74939221,8.208841263
2023-11-23,137,75.35,147.96,113.71,156.18,1.44,130.15,152.0,27.34533346,60.17838558,10.04233989
2023-11-24,152,83.6,164.16,126.16,173.28,1.6,144.4,124.0,28.52866704,62.74245021,7.775207379
2023-11-25,124,68.2,133.92,102.92,141.36,1.3,117.8,98.0,28.48700012,54.98284033,10.9009027
2023-11-26,98,53.9,105.84,81.34,111.72,1.03,93.1,59.0,27.57033346,51.64960758,10.92395393
2023-11-27,59,32.45,63.72,48.97,67.26,0.62,56.05,61.0,27.28700038,54.00889533,10.1173691
2023-11-28,61,33.55,65.88,50.63,69.54,0.64,57.95,94.0,27.8995005,61.37121446,8.658839646
2023-11-29,94,51.7,101.52,78.02,107.16,0.99,89.3,102.0,28.35991704,71.37100192,8.0772391
2023-11-30,102,56.1,110.16,84.66,116.28,1.07,96.9,196.0,26.84116667,78.35787088,7.217618712
2023-01-12,196,107.8,211.68,162.68,223.44,2.06,186.2,165.0,26.15991667,78.34869758,7.408629321
2023-02-12,165,90.75,178.2,136.95,188.1,1.73,156.75,186.0,25.70575,70.27811021,10.19557506
2023-03-12,186,102.3,200.88,154.38,212.04,1.95,176.7,134.0,24.52866667,75.76226983,8.490186958
2023-04-12,134,73.7,144.72,111.22,152.76,1.41,127.3,120.0,25.17241667,78.36798346,9.211656129
2023-05-12,120,66.0,129.6,99.6,136.8,1.26,114.0,90.0,24.90158333,80.59108908,7.979021721
2023-06-12,90,49.5,97.2,74.7,102.6,0.95,85.5,77.0,26.45575,73.86989708,7.573717213
2023-07-12,77,42.35,83.16,63.91,87.78,0.81,73.15,65.0,27.58908346,69.57128175,9.305473304
2023-08-12,65,35.75,70.2,53.95,74.1,0.68,61.75,59.0,28.05575038,66.32085967,11.5566388
2023-09-12,59,32.45,63.72,48.97,67.26,0.62,56.05,100.0,27.63491667,64.54370117,11.78998159
2023-10-12,100,55.0,108.0,83.0,114.0,1.05,95.0,154.0,26.49325,66.93316338,10.0938459
2023-11-12,154,84.7,166.32,127.82,175.56,1.62,146.3,114.0,25.95991667,67.52128333,10.87811877
2023-12-12,114,62.7,123.12,94.62,129.96,1.2,108.3,115.0,26.20783333,64.66907692,10.08157332
2023-12-13,115,63.25,124.2,95.45,131.1,1.21,109.25,134.0,26.22241667,62.59063225,10.37063495
2023-12-14,134,73.7,144.72,111.22,152.76,1.41,127.3,139.0,26.79950012,60.67136954,9.85222835
2023-12-15,139,76.45,150.12,115.37,158.46,1.46,132.05,133.0,26.23075013,58.60131071,10.49346091
2023-12-16,133,73.15,143.64,110.39,151.62,1.4,126.35,126.0,25.24116667,57.70255692,10.52669171
2023-12-17,126,69.3,136.08,104.58,143.64,1.32,119.7,136.0,25.41825,64.57963533,8.578163008
2023-12-18,136,74.8,146.88,112.88,155.04,1.43,129.2,138.0,26.17450012,56.97625804,7.676382704
2023-12-19,138,75.9,149.04,114.54,157.32,1.45,131.1,134.0,25.86616667,55.35399742,9.537062467
2023-12-20,134,73.7,144.72,111.22,152.76,1.41,127.3,157.0,25.22658333,52.43365225,11.03955813
2023-12-21,157,86.35,169.56,130.31,178.98,1.65,149.15,189.0,26.25991667,55.71288975,11.95299354
2023-12-22,189,103.95,204.12,156.87,215.46,1.98,179.55,190.0,27.44950025,49.75991233,12.23940641
2023-12-23,190,104.5,205.2,157.7,216.6,2.0,180.5,166.0,26.53700013,52.35968038,10.52799519
2023-12-24,166,91.3,179.28,137.78,189.24,1.74,157.7,155.0,25.98908333,49.49644829,9.882087796
2023-12-25,155,85.25,167.4,128.65,176.7,1.63,147.25,178.0,26.24533333,54.00552708,9.729045288
2023-12-26,178,97.9,192.24,147.74,202.92,1.87,169.1,174.0,25.75158333,64.54640833,7.826322696
2023-12-27,174,95.7,187.92,144.42,198.36,1.83,165.3,194.0,26.03283333,59.45098842,9.838851413
2023-12-28,194,106.7,209.52,161.02,221.16,2.04,184.3,181.0,25.1995,54.99334333,8.094521175
2023-12-29,181,99.55,195.48,150.23,206.34,1.9,171.95,161.0,25.237,53.02807779,9.479280229
2023-12-30,161,88.55,173.88,133.63,183.54,1.69,152.95,143.0,25.64116667,55.47761617,8.915399196
2023-12-31,143,78.65,154.44,118.69,163.02,1.5,135.85,132.0,26.52241692,54.59686158,10.66897253
2024-01-01,132,72.6,142.56,109.56,150.48,1.39,125.4,93.0,25.74325,61.94348263,8.984255158
2024-02-01,93,51.15,100.44,77.19,106.02,0.98,88.35,118.0,25.53491679,66.66560879,8.187554883
2024-03-01,118,64.9,127.44,97.94,134.52,1.24,112.1,106.0,25.31825,67.79717146,8.207597104
2024-04-01,106,58.3,114.48,87.98,120.84,1.11,100.7,102.0,25.56825,63.34078625,8.127302242
2024-05-01,102,56.1,110.16,84.66,116.28,1.07,96.9,62.0,25.25991667,66.18735363,9.132831175
2024-06-01,62,34.1,66.96,51.46,70.68,0.65,58.9,60.0,24.72241667,65.24331896,10.63245414
2024-07-01,60,33.0,64.8,49.8,68.4,0.63,57.0,41.0,24.23283333,68.94625146,11.24284926
2024-08-01,41,22.55,44.28,34.03,46.74,0.43,38.95,39.0,23.29533333,77.24865342,11.75075811
2024-09-01,39,21.45,42.12,32.37,44.46,0.41,37.05,66.0,23.42866667,70.09251604,10.42701429
2024-10-01,66,36.3,71.28,54.78,75.24,0.69,62.7,169.0,25.40783333,60.21386838,12.3473514
2024-11-01,169,92.95,182.52,140.27,192.66,1.77,160.55,167.0,25.54116667,64.45991933,9.631307575
2024-12-01,167,91.85,180.36,138.61,190.38,1.75,158.65,135.0,27.14116679,55.54487821,11.2404195
2024-01-13,135,74.25,145.8,112.05,153.9,1.42,128.25,111.0,26.07658333,73.27858008,7.056195779
2024-01-14,111,61.05,119.88,92.13,126.54,1.17,105.45,76.0,26.06825,69.50145438,7.725440733
2024-01-15,76,41.8,82.08,63.08,86.64,0.8,72.2,74.0,27.34950013,63.12924104,11.15959528
2024-01-16,74,40.7,79.92,61.42,84.36,0.78,70.3,101.0,27.35575013,62.70728929,10.66251868
2024-01-17,101,55.55,109.08,83.83,115.14,1.06,95.95,100.0,26.63075038,60.09294125,10.23622133
2024-01-18,100,55.0,108.0,83.0,114.0,1.05,95.0,110.0,26.49741679,44.43258396,12.65981421
2024-01-19,110,60.5,118.8,91.3,125.4,1.16,104.5,151.0,23.91616667,46.46817879,11.95354134
2024-01-20,151,83.05,163.08,125.33,172.14,1.59,143.45,103.0,22.27033333,59.62258579,10.2692936
2024-01-21,103,56.65,111.24,85.49,117.42,1.08,97.85,128.0,22.25158333,66.12129917,9.206549996
